user_id,registration_import_datetime,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,end_of_month_invested_amount,total_buy_amount,total_sell_amount
3471978,2021-10-09 10:03:31,Female,27,Swasta,< 10 Juta,,Gaji,0,0,0
712347,2021-08-31 18:12:42,Male,27,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,3000000,1000000,0
3438814,2021-09-29 14:39:38,Female,27,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
1740253,2021-09-28 10:51:09,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
172974,2021-09-17 22:03:04,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,-100000
3170125,2021-08-26 09:11:45,Male,27,Swasta,< 10 Juta,,Gaji,100000,0,0
3154831,2021-10-12 13:29:02,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
1949071,2021-10-26 19:51:20,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
3422451,2021-10-06 11:49:07,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
1659150,2021-09-06 09:23:43,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
346195,2021-08-01 08:19:33,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,10000,10000,-1000000
420229,2021-08-13 19:56:07,Male,27,Swasta,< 10 Juta,,Gaji,185000,125000,0
733814,2021-09-14 17:50:40,Male,27,Pelajar,< 10 Juta,,Gaji,200000,0,0
898859,2021-09-30 18:57:15,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
2618799,2021-09-08 08:51:55,Male,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
3796950,2021-10-13 11:32:13,Male,27,Pelajar,< 10 Juta,,Gaji,0,0,0
3843766,2021-08-16 14:01:43,Male,27,Pengusaha,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,10000,0,0
3374364,2021-10-18 19:59:37,Male,27,Guru,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
2176271,2021-09-22 07:38:40,Male,27,Others,< 10 Juta,,Gaji,500000,0,0
2265394,2021-09-04 00:20:39,Female,27,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,1000000,0,0
3749341,2021-08-03 23:49:21,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,200000,100000,0
3734345,2021-08-01 13:52:13,Male,27,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
682985,2021-09-12 21:03:59,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,105100000,103110000,0
3757577,2021-08-05 22:16:32,Female,27,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,4000000,1000000,0
2528948,2021-09-18 16:17:36,Female,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,10000,0,0
2863455,2021-09-04 11:27:45,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,300000,100000,0
2030635,2021-10-18 18:25:09,Female,27,Others,< 10 Juta,,Gaji,0,0,0
3346644,2021-08-31 11:37:04,Female,27,Pelajar,< 10 Juta,,Gaji,700000,100000,0
3635120,2021-10-01 02:55:23,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
1450873,2021-10-25 17:01:38,Male,27,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
2452307,2021-09-14 13:22:44,Male,27,Swasta,< 10 Juta,,Gaji,0,35000,-185000
279871,2021-08-27 06:01:07,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,5000000,0,0
1049639,2021-10-14 06:54:35,Female,27,IRT,Rp 10 Juta - 50 Juta,,Dari Suami / istri,0,0,0
3739250,2021-08-02 09:03:51,Male,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-40000
1288281,2021-08-07 14:45:43,Male,27,Pelajar,< 10 Juta,,Gaji,101000,100000,-99000
3863313,2021-08-19 17:49:52,Male,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
1182641,2021-08-10 16:14:36,Female,27,IRT,< 10 Juta,,Dari Orang Tua / Anak,100000,0,0
3805155,2021-08-10 11:54:45,Female,27,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,2000000,2000000,-1500000
3733131,2021-08-01 09:51:34,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,370000,460000,-190000
3849142,2021-08-17 11:12:01,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3758911,2021-08-05 13:57:57,Male,27,Pelajar,< 10 Juta,used referral,Undian,225000,25000,0
3790569,2021-08-08 07:41:07,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Lainnya,2000000,1000000,0
3835684,2021-08-15 09:48:15,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,1000000,0,0
1201800,2021-09-01 06:48:47,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,465000,365000,0
1014338,2021-09-29 07:53:29,Female,27,IRT,Rp 10 Juta - 50 Juta,,Dari Suami / istri,0,0,0
3801448,2021-08-09 19:33:45,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,-100000
3674916,2021-09-05 17:46:06,Female,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,111000,0,0
3762534,2021-08-05 20:58:17,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,125000,25000,0
3814867,2021-09-01 10:27:25,Male,27,Others,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3810681,2021-08-13 11:50:25,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,400000,200000,0
3782323,2021-08-07 06:53:54,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
662795,2021-10-20 13:39:26,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
1251572,2021-08-07 22:09:26,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
3744590,2021-08-03 08:19:12,Female,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,125000,25000,0
3212080,2021-09-30 12:35:44,Male,27,Pelajar,< 10 Juta,,Gaji,0,0,0
1906530,2021-09-01 08:51:46,Female,27,Others,Rp 10 Juta - 50 Juta,,Gaji,300000,200000,0
3759051,2021-08-05 14:40:27,Female,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1100000,0,0
3883154,2021-08-25 20:37:33,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,20000,-120000
3434751,2021-09-29 22:22:06,Female,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Suami / istri,0,0,0
2046300,2021-10-11 14:58:21,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,0,0,0
3120344,2021-09-24 08:43:57,Female,27,Guru,Rp 10 Juta - 50 Juta,,Gaji,600000,50000,0
988940,2021-09-01 10:27:25,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,500000,0,0
767073,2021-09-05 15:12:40,Female,27,Pelajar,< 10 Juta,,Tabungan,5000000,0,0
51883,2021-09-29 12:06:17,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
100013,2021-10-18 16:56:43,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
3800095,2021-09-20 16:39:56,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,250000,50000,0
3016531,2021-10-13 18:59:07,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
3326338,2021-09-08 10:48:53,Female,27,Pelajar,< 10 Juta,,Gaji,1000000,0,0
3561057,2021-09-04 15:00:38,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,100000,0,0
3742599,2021-08-02 21:56:47,Female,27,Pelajar,< 10 Juta,used referral,Gaji,35000,25000,0
3855554,2021-08-18 12:44:48,Male,27,Guru,< 10 Juta,used referral,Gaji,425000,385000,-130000
3370087,2021-10-09 19:05:14,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
3815197,2021-08-11 22:57:36,Male,27,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
3160703,2021-08-04 14:16:21,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,600000,0,0
990725,2021-10-15 09:46:47,Male,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
1219270,2021-09-26 01:34:33,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3735502,2021-08-01 17:42:04,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,10000,0,0
3861595,2021-08-19 12:26:39,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,1000000,500000,0
3864637,2021-08-19 21:49:55,Female,27,Swasta,< 10 Juta,used referral,Dari Orang Tua / Anak,600000,300000,0
3742903,2021-08-02 21:56:43,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,-100000
3808125,2021-08-10 21:53:17,Male,27,Pelajar,< 10 Juta,used referral,Gaji,5000000,1000000,0
2815167,2021-08-31 11:59:05,Female,27,Swasta,< 10 Juta,,Gaji,100000,0,0
3864864,2021-08-19 22:22:06,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,1000000,0,0
329069,2021-10-26 11:05:45,Female,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
1000915,2021-09-28 16:33:44,Female,27,Pelajar,< 10 Juta,,Gaji,0,0,0
2104949,2021-08-02 17:15:59,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,300000,-310000
3793775,2021-08-08 17:13:09,Male,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,10000,0,0
3479785,2021-09-01 08:33:10,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
3714384,2021-10-19 13:18:25,Female,27,PNS,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
961515,2021-09-26 01:34:33,Female,27,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,100000,0,0
3265280,2021-10-21 04:25:18,Male,27,Others,< 10 Juta,,Gaji,0,0,0
1278309,2021-09-17 12:59:56,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,7000000,3000000,-2000000
1681829,2021-10-14 02:56:43,Female,27,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
829915,2021-10-09 15:27:52,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
3682393,2021-08-04 14:35:10,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,11000000,1000000,0
3744574,2021-08-03 09:11:08,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,50000,0,0
3863086,2021-08-19 16:59:17,Male,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3735595,2021-08-01 17:42:02,Male,27,Swasta,< 10 Juta,,Gaji,0,0,-100000
3881782,2021-09-07 15:43:14,Female,27,Others,Rp 10 Juta - 50 Juta,,Gaji,1000000,0,0
3861177,2021-08-19 11:22:52,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,1000000,0,0
1172238,2021-08-16 21:32:18,Male,27,Pelajar,< 10 Juta,,Gaji,100000,0,0
3837635,2021-08-15 17:43:14,Female,27,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
3062518,2021-08-19 12:36:03,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,500000,0,0
3736442,2021-08-01 20:47:58,Male,27,Pelajar,< 10 Juta,,Keuntungan Bisnis,400000,300000,0
1594938,2021-08-23 09:36:07,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,-1000000
3812443,2021-08-11 13:59:24,Male,27,Others,Rp 10 Juta - 50 Juta,,Gaji,350000,0,0
3755505,2021-08-04 23:41:04,Female,27,Pelajar,< 10 Juta,,Gaji,0,0,-200000
3855836,2021-08-18 13:36:22,Female,27,IRT,< 10 Juta,,Keuntungan Bisnis,100000,0,0
3742350,2021-08-03 09:20:08,Male,27,Pelajar,< 10 Juta,,Gaji,160000,100000,-40000
997938,2021-08-02 10:16:38,Male,27,Others,< 10 Juta,used referral,Gaji,400000,250000,0
82753,2021-08-04 20:34:34,Male,27,Others,< 10 Juta,,Gaji,0,260500,-360500
1742725,2021-09-02 15:56:37,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3178898,2021-08-29 05:43:41,Male,27,Swasta,< 10 Juta,,Gaji,0,0,0
1809422,2021-09-10 20:18:51,Male,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,20000,-40000
1638872,2021-08-31 18:40:38,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1082086,1126071,-153985
3844057,2021-08-16 14:36:41,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,41701152,34941152,-190000
3642152,2021-08-02 14:50:35,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,9044375,6044375,0
3837586,2021-08-16 08:27:06,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,4500000,3200000,0
3802180,2021-08-09 21:36:20,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,500000,4500000,-5000000
3848316,2021-08-17 12:53:14,Male,27,Pelajar,< 10 Juta,,Gaji,1100000,0,0
3883791,2021-08-23 01:26:34,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,3000125,2600125,-1600000
3815719,2021-08-11 23:57:02,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3802146,2021-08-09 21:47:13,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,5025000,25000,0
3708036,2021-08-11 10:44:42,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,600000,400000,0
3881064,2021-08-22 16:48:10,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,500000,0,-100000
3773544,2021-08-06 12:27:47,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,490000,374000,0
3799396,2021-08-09 13:31:30,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,1300000,1200000,0
3744696,2021-08-04 20:00:54,Female,27,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,478075955,243075955,-185000000
3850172,2021-08-18 15:24:00,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,600000,100000,0
3899113,2021-08-25 07:40:17,Female,27,IRT,< 10 Juta,,Dari Orang Tua / Anak,200000,0,0
3774496,2021-08-06 13:53:33,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,250000,150000,0
3799791,2021-08-09 14:38:09,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,200000,100000,0
3778221,2021-08-24 14:25:06,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
3859108,2021-08-18 23:47:24,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,1500000,0,0
3892522,2021-08-24 10:15:10,Male,27,Pelajar,< 10 Juta,,Gaji,0,100000,-700000
2701112,2021-08-03 12:47:39,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,500000,0,0
3840510,2021-08-15 23:37:26,Male,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,244527,-374527
3784841,2021-08-07 13:17:46,Female,27,Others,Rp 10 Juta - 50 Juta,,Gaji,6000000,0,0
3828129,2021-08-14 01:58:56,Male,27,Others,Rp 10 Juta - 50 Juta,,Lainnya,0,340000,-450000
3805313,2021-08-10 12:32:44,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,824379,-1194379
3770251,2021-08-06 09:27:14,Female,27,Pengusaha,< 10 Juta,used referral,Dari Suami / istri,325000,195000,0
3860483,2021-08-19 08:56:16,Female,27,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,3883608,5193608,-1410000
3855877,2021-08-18 13:50:53,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,200000,100000,0
3768520,2021-08-06 05:05:48,Male,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,100000,0,0
3901095,2021-08-29 04:35:15,Female,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,1200000,600000,0
3748521,2021-08-03 22:08:51,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,0,3406313,-3656313
3900119,2021-09-25 22:03:11,Male,27,Pelajar,< 10 Juta,,Keuntungan Bisnis,100000,0,0
3741289,2021-08-02 17:15:58,Female,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,100000,0,0
3843489,2021-08-16 12:53:40,Female,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,225000,125000,0
3878401,2021-08-22 06:36:19,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,0,200000,-300000
3889169,2021-08-23 20:20:26,Male,27,Guru,Rp 10 Juta - 50 Juta,,Gaji,210000,0,0
3830015,2021-08-14 12:21:42,Male,27,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,-10000
3800076,2021-08-09 16:35:49,Male,27,Pelajar,< 10 Juta,,Gaji,300000,200000,0
3736573,2021-08-01 20:47:56,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,9000000,2000000,0
3731603,2021-08-01 00:18:33,Male,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,20000,-200000
3790387,2021-08-08 06:49:49,Female,27,Pelajar,< 10 Juta,,Gaji,5102895,4102895,0
3807882,2021-08-10 20:04:58,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,6000000,1000000,0
3760985,2021-08-05 19:20:49,Male,27,Others,< 10 Juta,,Lainnya,40000,20000,0
3827300,2021-08-13 23:09:44,Male,27,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,-10000
3761172,2021-08-05 19:59:26,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,7553000,13339500,-6786500
3804057,2021-08-10 08:44:51,Male,27,Pelajar,< 10 Juta,,Gaji,2500000,2000000,0
3822995,2021-08-13 08:59:20,Male,27,Swasta,< 10 Juta,,Gaji,3500000,2200000,0
3736817,2021-08-01 21:45:13,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,500000,0,0
270655,2021-08-16 19:57:23,Male,27,Pelajar,< 10 Juta,used referral,Gaji,170000,50000,0
54759,2021-08-11 21:16:05,Male,27,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,12000000,2000000,0
3922912,2021-08-29 04:35:11,Male,27,PNS,< 10 Juta,,Keuntungan Bisnis,0,0,-100000
3919205,2021-09-10 12:55:37,Male,27,Pengusaha,< 10 Juta,,Gaji,130000,20000,0
3941839,2021-08-31 13:00:38,Male,27,Pelajar,< 10 Juta,,Gaji,100000,0,0
3825954,2021-08-27 11:07:36,Male,27,Pengusaha,< 10 Juta,,Gaji,20000,0,0
3911579,2021-09-19 21:26:42,Male,27,Pelajar,< 10 Juta,,Gaji,100000,0,0
3924683,2021-09-09 19:56:24,Female,27,Swasta,< 10 Juta,,Dari Orang Tua / Anak,500000,0,0
3939100,2021-08-31 02:34:26,Male,27,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,-20000
3948296,2021-09-01 16:38:58,Male,27,Swasta,< 10 Juta,used referral,Gaji,1000000,0,0
3934247,2021-08-30 17:15:41,Male,27,Others,< 10 Juta,used referral,Gaji,0,0,-10000
3946639,2021-08-31 23:11:07,Male,27,Swasta,< 10 Juta,used referral,Gaji,0,175000,-285000
3917650,2021-08-27 21:37:14,Female,27,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,10000,120000,-150000
3921702,2021-09-01 22:42:43,Female,27,Pengusaha,< 10 Juta,,Tabungan,100000,0,0
3924382,2021-08-29 05:14:06,Female,27,Pelajar,< 10 Juta,,Gaji,100000,0,0
2853394,2021-10-05 04:31:26,Male,27,Others,< 10 Juta,,Gaji,0,0,0
3937688,2021-08-31 10:56:35,Male,27,Others,< 10 Juta,used referral,Gaji,0,0,-10000
3904251,2021-08-25 22:29:44,Female,27,Others,< 10 Juta,,Gaji,200000,0,0
3841643,2021-09-27 21:42:15,Male,27,Others,< 10 Juta,,Gaji,0,0,0
3943108,2021-08-31 15:42:58,Male,27,Others,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
3934977,2021-09-10 12:36:02,Male,27,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,-100000
3944632,2021-09-12 23:06:47,Female,27,IRT,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
3906307,2021-08-26 09:03:42,Female,27,IRT,< 10 Juta,,Dari Orang Tua / Anak,100000,0,0
3916058,2021-08-27 16:58:21,Male,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,11009,300000,-788991
3931093,2021-08-31 20:37:09,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3945404,2021-08-31 21:14:39,Male,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,325000,25000,0
3922235,2021-09-19 16:03:25,Female,27,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,425000,225000,0
3947735,2021-09-04 13:17:15,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3935449,2021-08-30 16:30:06,Female,27,Guru,Rp 10 Juta - 50 Juta,used referral,Gaji,770000,570000,0
3940729,2021-08-31 17:19:43,Female,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,40000,25000,-85000
3915120,2021-08-27 14:00:45,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,300000,0,0
3939261,2021-08-31 04:01:04,Female,27,Guru,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
3913848,2021-08-27 10:50:57,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,430000,220000,0
3937883,2021-08-30 22:49:16,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3920934,2021-08-29 02:04:34,Female,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,175000,25000,0
3918844,2021-08-29 01:10:39,Female,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,1022206,522206,-500000
3904842,2021-08-26 00:20:26,Female,27,IRT,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,18000,0,-82000
3939454,2021-08-31 06:06:20,Female,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,425000,25000,0
3903474,2021-08-25 19:48:10,Female,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,200573,300000,-299427
3941662,2021-08-31 13:00:39,Female,27,Swasta,Rp 10 Juta - 50 Juta,,Gaji,160000,150000,0
3917768,2021-08-27 21:46:22,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,900000,800000,0
3923188,2021-08-29 04:35:06,Male,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,5000000,0,0
3903690,2021-08-25 20:23:35,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,200000,100000,0
3922679,2021-08-29 09:41:17,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3803416,2021-08-10 02:16:34,Male,27,Pelajar,Rp 10 Juta - 50 Juta,,Warisan,0,0,-100000
3949570,2021-09-01 10:40:42,Female,27,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,2001069,2200000,-1198931
3902595,2021-08-25 17:01:58,Female,27,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,120000,0,0
3943704,2021-08-31 17:19:39,Male,27,PNS,> Rp 50 Juta - 100 Juta,,Gaji,300000,100000,0
3912030,2021-08-27 01:20:24,Male,27,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,25000,-25000
3912832,2021-08-27 07:30:22,Male,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,30000,100000,-170000
3938287,2021-09-02 22:31:25,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,4100000,0,0
3938617,2021-09-01 11:57:40,Female,27,Swasta,> Rp 50 Juta - 100 Juta,,Dari Orang Tua / Anak,100000,300000,-500000
3928020,2021-08-29 13:54:25,Female,27,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,300000,200000,0
3916318,2021-08-27 17:34:15,Male,27,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,85010500,85035500,-15025000
3950402,2021-09-01 13:05:09,Male,27,Others,> Rp 100 Juta - 500 Juta,,Gaji,3800000,1150000,0
3905860,2021-08-26 17:32:42,Female,27,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,7000000,2500000,0
3943935,2021-08-31 17:48:18,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,5000000,2500000,0
2291594,2021-09-16 19:34:48,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
532960,2021-09-26 17:33:07,Male,27,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,350000,0,0
4438418,2021-10-25 15:51:38,Female,27,Guru,< 10 Juta,used referral,Dari Suami / istri,0,0,0
4415003,2021-10-23 09:41:02,Female,27,Pelajar,< 10 Juta,,Gaji,0,0,0
4427214,2021-10-24 12:55:48,Male,27,Swasta,< 10 Juta,used referral,Gaji,0,0,0
4448570,2021-10-26 15:33:30,Female,27,Swasta,< 10 Juta,,Gaji,0,0,0
4430329,2021-10-24 19:08:32,Female,27,Pelajar,< 10 Juta,,Gaji,0,0,0
4446280,2021-10-26 11:53:42,Male,27,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,0
4420691,2021-10-23 20:42:55,Female,27,Swasta,< 10 Juta,used referral,Gaji,0,0,0
4411544,2021-10-23 16:08:33,Female,27,IRT,< 10 Juta,,Lainnya,0,0,0
4442268,2021-10-25 23:47:48,Male,27,Others,< 10 Juta,used referral,Hasil Investasi,0,0,0
4419059,2021-10-23 17:24:33,Male,27,Others,< 10 Juta,used referral,Gaji,0,0,0
4426453,2021-10-24 11:43:35,Female,27,IRT,< 10 Juta,used referral,Gaji,0,0,0
4424510,2021-10-24 08:25:53,Female,27,IRT,< 10 Juta,used referral,Gaji,0,0,0
4443045,2021-10-26 09:28:41,Male,27,Pengusaha,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4419223,2021-10-23 17:15:26,Male,27,Swasta,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4450169,2021-10-26 18:21:49,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4457700,2021-10-27 12:35:20,Female,27,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4446561,2021-10-26 17:58:42,Female,27,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4428283,2021-10-24 15:17:24,Male,27,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4449124,2021-10-26 21:17:11,Male,27,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4416884,2021-10-23 13:11:26,Male,27,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
